game_id,score_diff,time_remaining_s,period,home_fouls,away_fouls,home_timeouts,away_timeouts,possession,label
1,1,1562,2,3,1,4,5,1.0,1
1,1,1547,2,3,1,4,5,0.5,1
1,1,1531,2,3,1,4,5,0.5,1
1,1,1516,2,3,1,4,5,0.0,1
1,0,1501,2,3,1,4,5,0.5,1
1,0,1485,2,3,1,4,5,1.0,1
1,0,1470,2,3,1,4,5,0.0,1
1,0,1455,2,3,1,4,5,1.0,1
1,0,1440,3,3,1,4,5,0.0,1
1,0,1424,3,3,1,4,5,0.0,1
1,0,1409,3,3,1,4,5,0.0,1
1,0,1394,3,3,1,4,5,0.5,1
1,0,1378,3,3,1,4,5,1.0,1
1,-2,1363,3,3,1,4,5,1.0,1
1,-2,1348,3,3,1,4,5,0.5,1
1,-2,1332,3,3,1,4,5,0.5,1
1,-2,1317,3,3,1,4,5,0.0,1
1,-4,1302,3,3,1,4,5,0.0,1
1,-4,1286,3,3,1,4,5,0.0,1
1,-4,1271,3,3,1,4,5,1.0,1
1,-4,1256,3,3,1,4,5,1.0,1
1,-4,1240,3,3,1,4,5,0.0,1
1,-4,1225,3,4,1,4,5,0.5,1
1,-4,1210,3,4,1,4,5,0.5,1
1,-4,1194,3,4,1,4,5,1.0,1
1,-4,1179,3,4,1,4,5,1.0,1
1,-4,1164,3,4,1,4,5,0.0,1
1,-4,1148,3,4,1,4,5,1.0,1
1,-4,1133,3,4,1,3,5,1.0,1
1,-4,1118,3,4,1,3,5,0.0,1
1,-4,1102,3,4,1,3,5,1.0,1
1,-4,1087,3,4,1,3,5,1.0,1
1,-4,1072,3,4,1,3,5,1.0,1
1,-4,1057,3,4,1,3,5,1.0,1
1,-4,1041,3,4,1,3,5,0.0,1
1,-4,1026,3,4,1,3,5,0.5,1
1,-2,1011,3,4,1,3,5,0.5,1
1,-2,995,3,4,1,3,5,1.0,1
1,1,980,3,4,1,3,5,0.0,1
1,-1,965,3,4,2,3,5,0.0,1
1,-1,949,3,4,2,3,5,0.0,1
1,-1,934,3,4,2,3,5,0.5,1
1,-1,919,3,4,2,3,5,0.0,1
1,-1,903,3,4,2,3,5,0.0,1
1,-1,888,3,4,2,3,5,1.0,1
1,-1,873,3,4,2,3,5,1.0,1
1,-1,857,3,4,2,3,5,1.0,1
1,-1,842,3,4,2,3,5,0.0,1
1,1,827,3,4,2,3,5,1.0,1
1,1,811,3,4,2,3,5,0.0,1
1,1,796,3,4,2,3,4,0.0,1
1,1,781,3,4,2,3,4,0.5,1
1,1,765,3,4,2,3,4,0.5,1
1,1,750,3,4,2,3,4,0.0,1
1,1,735,3,4,2,3,4,0.0,1
1,1,720,4,4,2,3,4,1.0,1
1,1,704,4,4,2,3,4,0.0,1
1,3,689,4,4,2,3,4,0.5,1
1,3,674,4,4,2,3,4,1.0,1
1,3,658,4,4,2,3,4,0.5,1
1,3,643,4,4,2,3,4,0.5,1
1,5,628,4,4,2,3,4,0.0,1
1,5,612,4,4,2,3,4,1.0,1
1,5,597,4,4,2,3,4,0.5,1
1,5,582,4,4,2,3,4,0.0,1
1,3,566,4,4,2,3,4,1.0,1
1,3,551,4,4,2,3,4,1.0,1
1,6,536,4,4,2,3,3,0.0,1
1,6,520,4,4,2,3,3,1.0,1
1,6,505,4,4,2,2,3,0.0,1
1,6,490,4,4,2,2,3,0.0,1
1,6,474,4,4,2,2,3,1.0,1
1,6,459,4,4,2,2,3,0.0,1
1,9,444,4,4,2,2,3,0.5,1
1,9,428,4,4,2,2,3,1.0,1
1,9,413,4,4,2,2,3,0.5,1
1,9,398,4,4,2,2,3,0.0,1
1,9,382,4,4,2,2,3,0.0,1
1,11,367,4,4,2,2,3,1.0,1
1,11,352,4,4,2,2,3,1.0,1
1,11,337,4,4,2,2,3,1.0,1
1,11,321,4,4,2,2,3,1.0,1
1,8,306,4,4,2,2,3,0.0,1
1,8,291,4,4,2,2,3,0.5,1
1,11,275,4,4,2,2,3,0.0,1
1,11,260,4,4,2,2,3,1.0,1
1,11,245,4,4,2,2,3,0.5,1
1,11,229,4,4,2,2,3,0.5,1
1,11,214,4,4,2,2,3,0.0,1
1,11,199,4,4,2,2,3,0.0,1
1,11,183,4,4,2,2,3,0.5,1
1,11,168,4,4,2,2,3,0.0,1
1,9,153,4,4,2,2,3,0.0,1
1,9,137,4,4,2,2,3,0.0,1
1,11,122,4,4,2,2,3,0.5,1
1,11,107,4,4,2,2,3,0.5,1
1,11,91,4,4,2,2,3,0.0,1
1,9,76,4,4,2,2,3,0.5,1
1,9,61,4,4,2,2,3,0.0,1
1,9,45,4,4,2,2,3,1.0,1
1,9,30,4,4,2,2,3,1.0,1
1,9,15,4,4,2,2,3,0.0,1
2,0,2880,1,0,0,7,7,1.0,0
2,0,2859,1,0,0,7,7,1.0,0
2,-2,2838,1,0,0,7,7,0.0,0
2,-2,2818,1,0,0,7,7,0.5,0
2,-2,2797,1,0,0,7,7,0.0,0
2,-2,2777,1,0,0,7,7,0.0,0
2,-2,2756,1,0,0,7,7,1.0,0
2,-2,2736,1,0,0,7,7,0.0,0
2,-2,2715,1,0,0,7,7,0.0,0
2,-2,2694,1,0,0,7,7,0.5,0
2,-2,2674,1,0,0,7,7,1.0,0
2,-2,2653,1,0,0,7,7,1.0,0
2,-2,2633,1,0,0,7,7,0.0,0
2,0,2612,1,0,0,7,7,1.0,0
2,-2,2592,1,0,0,7,7,1.0,0
2,-2,2571,1,0,0,7,7,1.0,0
2,-2,2550,1,0,0,7,7,0.0,0
2,1,2530,1,0,0,7,7,0.0,0
2,1,2509,1,0,0,7,7,1.0,0
2,1,2489,1,0,0,7,7,0.0,0
2,1,2468,1,0,0,7,7,1.0,0
2,1,2448,1,0,0,7,6,0.5,0
2,1,2427,1,1,0,7,6,0.0,0
2,1,2406,1,1,0,7,6,0.0,0
2,1,2386,1,1,0,7,6,1.0,0
2,1,2365,1,1,0,7,6,0.0,0
2,1,2345,1,1,0,7,6,0.0,0
2,1,2324,1,1,0,7,6,1.0,0
2,1,2304,1,1,0,7,6,0.0,0
2,1,2283,1,1,0,7,6,0.0,0
2,-1,2262,1,1,0,7,6,1.0,0
2,-1,2242,1,1,0,7,6,0.0,0
2,-1,2221,1,1,0,7,6,1.0,0
2,-1,2201,1,1,0,7,6,1.0,0
2,-1,2180,1,1,0,7,6,0.0,0
2,-1,2160,2,1,0,7,6,1.0,0
2,-1,2139,2,1,0,7,6,0.5,0
2,-1,2118,2,1,0,7,6,1.0,0
2,-1,2098,2,1,0,7,6,1.0,0
2,-3,2077,2,1,0,7,6,1.0,0
2,-3,2057,2,1,0,7,6,1.0,0
2,-3,2036,2,1,0,7,6,1.0,0
2,-3,2015,2,1,0,7,6,1.0,0
2,-5,1995,2,1,0,7,6,1.0,0
2,-5,1974,2,1,0,7,6,1.0,0
2,-5,1954,2,1,0,7,6,1.0,0
2,-5,1933,2,1,0,7,6,0.5,0
2,-5,1913,2,1,0,7,6,0.0,0
2,-5,1892,2,1,0,7,6,1.0,0
2,-5,1872,2,1,0,7,6,0.0,0
2,-2,1851,2,1,0,7,6,1.0,0
2,-2,1830,2,1,0,7,6,1.0,0
2,-2,1810,2,1,0,7,6,1.0,0
2,-2,1789,2,1,0,7,6,0.0,0
2,-2,1769,2,1,0,7,6,0.0,0
2,-2,1748,2,1,0,7,6,0.5,0
2,-2,1728,2,1,0,7,6,1.0,0
2,-4,1707,2,1,0,7,6,0.5,0
2,-2,1686,2,1,0,7,6,0.5,0
2,-2,1666,2,1,0,7,6,1.0,0
2,-2,1645,2,1,0,7,6,0.0,0
2,-2,1625,2,1,0,7,6,0.5,0
2,-2,1604,2,1,0,7,6,0.0,0
2,-4,1584,2,1,0,7,6,0.0,0
2,-4,1563,2,1,0,7,6,1.0,0
2,-4,1542,2,1,0,7,6,0.5,0
2,-4,1522,2,1,0,7,6,0.0,0
2,-4,1501,2,1,0,7,6,1.0,0
2,-4,1481,2,1,0,7,6,0.0,0
2,-4,1460,2,1,0,7,6,1.0,0
2,-4,1440,3,1,0,7,6,0.0,0
2,-4,1419,3,1,0,7,6,0.5,0
2,-4,1398,3,1,0,7,6,0.0,0
2,-4,1378,3,1,0,7,6,0.5,0
2,-2,1357,3,1,0,7,6,0.0,0
2,-2,1337,3,1,1,7,6,0.5,0
2,-2,1316,3,1,1,7,6,0.0,0
2,-2,1295,3,1,1,7,6,0.0,0
2,-2,1275,3,1,1,7,6,0.5,0
2,-2,1254,3,1,1,7,6,0.0,0
2,-2,1234,3,1,1,7,6,1.0,0
2,-2,1213,3,1,1,7,6,0.0,0
2,-2,1193,3,1,1,7,6,0.0,0
2,-2,1172,3,1,1,7,6,1.0,0
2,-2,1152,3,1,1,7,6,1.0,0
2,-5,1131,3,1,1,7,6,0.0,0
2,-5,1110,3,1,1,7,6,0.5,0
2,-5,1090,3,1,1,7,6,1.0,0
2,-5,1069,3,1,1,7,6,1.0,0
2,-5,1049,3,1,1,7,6,1.0,0
2,-5,1028,3,1,1,7,6,1.0,0
2,-5,1007,3,1,1,7,6,1.0,0
2,-5,987,3,1,1,7,6,0.0,0
2,-7,966,3,1,1,7,6,0.5,0
2,-7,946,3,1,1,7,6,0.0,0
2,-7,925,3,1,1,7,6,1.0,0
2,-5,905,3,1,1,7,6,0.0,0
2,-3,884,3,1,1,7,6,0.0,0
2,-3,864,3,1,1,7,6,0.5,0
2,-3,843,3,1,2,7,6,0.0,0
2,-3,822,3,1,2,7,6,1.0,0
2,-3,802,3,1,2,7,6,1.0,0
2,-5,781,3,1,2,7,6,0.0,0
2,-5,761,3,1,2,7,6,1.0,0
2,-5,740,3,1,2,7,6,0.0,0
2,-5,720,4,1,2,7,6,0.5,0
2,-5,699,4,1,2,7,6,0.5,0
2,-5,678,4,1,2,7,6,1.0,0
2,-5,658,4,1,2,7,6,0.0,0
2,-5,637,4,1,2,7,6,0.0,0
2,-5,617,4,1,2,7,6,1.0,0
2,-5,596,4,1,2,7,6,0.0,0
2,-5,575,4,1,2,7,6,0.0,0
2,-5,555,4,1,2,7,6,1.0,0
2,-5,534,4,1,2,7,6,0.5,0
2,-5,514,4,1,2,7,6,0.0,0
2,-4,493,4,1,2,7,6,0.0,0
2,-4,473,4,1,2,7,6,0.0,0
2,-6,452,4,1,2,7,6,0.5,0
2,-6,432,4,1,2,7,6,1.0,0
2,-6,411,4,1,2,7,6,1.0,0
2,-9,390,4,1,2,7,6,1.0,0
2,-9,370,4,1,2,7,6,0.0,0
2,-9,349,4,1,2,7,6,0.0,0
2,-9,329,4,1,2,7,6,0.5,0
2,-9,308,4,1,2,7,6,0.5,0
2,-9,287,4,1,2,7,6,1.0,0
2,-9,267,4,1,2,7,6,1.0,0
2,-7,246,4,1,2,7,6,1.0,0
2,-9,226,4,1,2,7,6,0.0,0
2,-9,205,4,1,2,7,6,1.0,0
2,-9,185,4,1,2,7,6,1.0,0
2,-9,164,4,1,2,7,6,0.5,0
2,-9,144,4,1,2,7,6,0.0,0
2,-9,123,4,1,2,7,6,0.5,0
2,-9,102,4,1,2,7,6,1.0,0
2,-10,82,4,1,2,7,6,1.0,0
2,-10,61,4,1,2,7,6,0.0,0
2,-10,41,4,1,2,7,6,0.0,0
2,-10,20,4,1,2,7,6,0.0,0
3,0,2880,1,0,0,7,7,0.5,1
3,0,2863,1,0,0,7,7,0.0,1
3,0,2846,1,0,0,7,7,0.0,1
3,0,2829,1,0,0,7,7,1.0,1
3,0,2813,1,0,0,7,7,1.0,1
3,0,2796,1,0,1,7,7,1.0,1
3,0,2779,1,0,1,7,7,0.0,1
3,-3,2762,1,0,1,7,7,1.0,1
3,-3,2746,1,0,1,7,7,1.0,1
3,-4,2729,1,0,1,7,7,0.5,1
3,-4,2712,1,0,1,7,7,0.5,1
3,-4,2695,1,0,1,7,7,0.0,1
3,-4,2679,1,0,1,7,7,0.5,1
3,-4,2662,1,1,1,7,7,0.0,1
3,-4,2645,1,1,1,7,7,0.5,1
3,-4,2628,1,1,1,7,7,0.5,1
3,-4,2612,1,1,1,7,7,0.0,1
3,-4,2595,1,1,1,7,7,1.0,1
3,-7,2578,1,1,1,7,7,1.0,1
3,-7,2561,1,1,1,7,7,0.5,1
3,-7,2545,1,1,1,7,7,0.0,1
3,-7,2528,1,1,1,7,7,0.0,1
3,-7,2511,1,1,1,7,7,0.0,1
3,-7,2494,1,1,1,7,7,1.0,1
3,-7,2478,1,1,1,7,7,0.0,1
3,-7,2461,1,2,1,7,7,0.0,1
3,-7,2444,1,2,1,7,7,0.0,1
3,-9,2427,1,2,1,7,7,0.5,1
3,-9,2411,1,2,1,7,7,1.0,1
3,-9,2394,1,2,1,7,7,1.0,1
3,-9,2377,1,2,1,7,7,0.5,1
3,-11,2360,1,2,1,7,7,0.0,1
3,-11,2344,1,2,1,7,7,0.0,1
3,-11,2327,1,2,1,7,7,1.0,1
3,-11,2310,1,2,1,7,7,0.5,1
3,-11,2293,1,2,1,7,7,0.0,1
3,-11,2277,1,2,1,7,7,0.0,1
3,-11,2260,1,2,1,7,7,1.0,1
3,-11,2243,1,2,1,7,7,1.0,1
3,-13,2226,1,2,1,7,7,0.5,1
3,-13,2210,1,2,1,7,7,0.5,1
3,-13,2193,1,2,1,7,7,0.5,1
3,-13,2176,1,2,1,7,7,0.0,1
3,-13,2160,2,2,1,7,7,0.0,1
3,-13,2143,2,2,1,7,7,0.0,1
3,-13,2126,2,2,1,7,7,1.0,1
3,-13,2109,2,2,1,7,7,1.0,1
3,-13,2093,2,2,2,7,7,0.0,1
3,-16,2076,2,2,2,7,7,0.5,1
3,-15,2059,2,2,2,7,7,0.5,1
3,-15,2042,2,2,2,7,7,1.0,1
3,-15,2026,2,2,2,7,7,1.0,1
3,-15,2009,2,2,2,7,7,0.0,1
3,-15,1992,2,2,2,7,7,0.0,1
3,-15,1975,2,2,2,7,7,0.0,1
3,-15,1959,2,2,2,7,7,0.0,1
3,-15,1942,2,2,2,7,7,1.0,1
3,-15,1925,2,2,2,7,7,0.5,1
3,-17,1908,2,2,2,7,7,0.0,1
3,-18,1892,2,2,2,7,7,1.0,1
3,-18,1875,2,2,2,7,7,1.0,1
3,-15,1858,2,2,2,7,7,0.0,1
3,-15,1841,2,2,2,7,7,0.5,1
3,-15,1825,2,2,2,7,7,0.0,1
3,-15,1808,2,2,2,7,7,1.0,1
3,-15,1791,2,2,2,7,7,0.0,1
3,-13,1774,2,2,2,7,7,1.0,1
3,-13,1758,2,2,2,7,7,0.0,1
3,-13,1741,2,2,2,7,7,1.0,1
3,-13,1724,2,2,2,7,7,0.5,1
3,-13,1707,2,2,2,7,7,0.5,1
3,-13,1691,2,2,2,7,7,0.5,1
3,-13,1674,2,2,2,7,7,1.0,1
3,-13,1657,2,2,2,7,7,1.0,1
3,-13,1640,2,2,2,7,7,0.5,1
3,-13,1624,2,2,2,7,7,0.0,1
3,-13,1607,2,2,2,7,7,0.0,1
3,-13,1590,2,2,2,7,7,1.0,1
3,-11,1573,2,2,2,7,7,0.5,1
3,-11,1557,2,2,2,7,7,1.0,1
3,-11,1540,2,2,2,7,7,0.5,1
3,-11,1523,2,2,2,7,7,0.0,1
3,-11,1506,2,2,2,7,7,1.0,1
3,-11,1490,2,2,2,7,7,0.0,1
3,-11,1473,2,2,2,7,7,1.0,1
3,-11,1456,2,2,2,7,7,0.0,1
3,-11,1440,3,2,2,7,7,0.0,1
3,-11,1423,3,2,2,7,7,0.0,1
3,-11,1406,3,2,2,7,7,0.5,1
3,-11,1389,3,2,2,7,7,0.0,1
3,-11,1373,3,3,2,7,7,0.0,1
3,-11,1356,3,3,2,7,7,0.5,1
3,-8,1339,3,3,2,7,7,0.0,1
3,-8,1322,3,3,2,7,7,1.0,1
3,-8,1306,3,3,2,7,7,1.0,1
3,-8,1289,3,3,2,7,7,1.0,1
3,-6,1272,3,3,2,7,7,1.0,1
3,-6,1255,3,3,2,7,7,0.0,1
3,-6,1239,3,3,2,7,7,0.0,1
3,-5,1222,3,3,2,7,7,1.0,1
3,-5,1205,3,3,2,7,7,1.0,1
3,-8,1188,3,3,2,7,7,0.0,1
3,-8,1172,3,3,2,7,7,0.0,1
3,-8,1155,3,3,2,7,7,1.0,1
3,-8,1138,3,3,2,7,7,1.0,1
3,-9,1121,3,3,2,7,7,1.0,1
3,-9,1105,3,3,2,7,7,1.0,1
3,-9,1088,3,3,2,7,7,1.0,1
3,-9,1071,3,3,2,7,7,1.0,1
3,-9,1054,3,3,2,7,7,0.0,1
3,-9,1038,3,3,2,7,7,0.0,1
3,-9,1021,3,3,2,7,7,0.0,1
3,-9,1004,3,3,2,7,7,1.0,1
3,-9,987,3,3,2,7,7,0.5,1
3,-9,971,3,3,2,7,7,0.5,1
3,-11,954,3,3,2,7,7,0.5,1
3,-9,937,3,3,2,7,7,0.5,1
3,-7,920,3,3,2,7,7,0.0,1
3,-4,904,3,3,2,7,7,1.0,1
3,-4,887,3,3,2,7,7,0.0,1
3,-4,870,3,3,2,7,7,0.0,1
3,-4,853,3,3,2,7,7,0.0,1
3,-4,837,3,3,2,7,7,0.5,1
3,-4,820,3,3,2,7,7,1.0,1
3,-7,803,3,4,2,7,7,0.5,1
3,-7,786,3,4,2,7,7,0.5,1
3,-7,770,3,4,2,7,7,0.5,1
3,-7,753,3,4,2,7,7,1.0,1
3,-7,736,3,4,2,7,7,0.5,1
3,-7,720,4,4,2,7,7,0.0,1
3,-7,703,4,4,2,7,7,0.0,1
3,-7,686,4,5,2,7,7,1.0,1
3,-5,669,4,5,2,7,7,0.5,1
3,-5,653,4,5,2,7,7,1.0,1
3,-5,636,4,5,2,7,7,1.0,1
3,-5,619,4,5,2,7,7,1.0,1
3,-3,602,4,5,2,7,7,1.0,1
3,-3,586,4,5,2,7,7,0.5,1
3,-3,569,4,5,2,7,7,1.0,1
3,-3,552,4,5,2,7,7,1.0,1
3,-3,535,4,5,2,7,7,0.0,1
3,-3,519,4,5,2,7,7,1.0,1
3,-3,502,4,5,2,7,7,0.0,1
3,-3,485,4,5,2,7,7,0.0,1
3,-3,468,4,5,2,7,7,1.0,1
3,-1,452,4,5,2,7,7,0.0,1
3,-1,435,4,5,2,7,7,1.0,1
3,-1,418,4,5,2,7,7,1.0,1
3,-1,401,4,5,2,7,7,1.0,1
3,-1,385,4,5,2,7,7,0.0,1
3,-1,368,4,5,2,7,7,0.0,1
3,-1,351,4,5,2,7,7,0.0,1
3,-1,334,4,5,2,7,7,1.0,1
3,-1,318,4,5,2,7,7,1.0,1
3,-1,301,4,5,2,7,7,1.0,1
3,-1,284,4,5,2,7,7,0.5,1
3,-1,267,4,5,2,7,7,1.0,1
3,-1,251,4,5,2,7,7,0.0,1
3,-1,234,4,5,2,7,7,1.0,1
3,-1,217,4,5,2,7,7,1.0,1
3,-1,200,4,5,2,7,7,1.0,1
3,-1,184,4,5,2,7,7,1.0,1
3,-1,167,4,5,2,7,7,0.0,1
3,-1,150,4,5,2,7,7,0.0,1
3,-1,133,4,5,2,7,7,0.0,1
3,-4,117,4,5,2,7,7,0.0,1
3,-4,100,4,5,2,7,7,1.0,1
3,-4,83,4,5,2,7,7,0.0,1
3,-2,66,4,5,2,7,7,0.0,1
3,1,50,4,5,2,7,7,1.0,1
3,1,33,4,5,2,7,7,0.0,1
3,1,16,4,5,2,7,7,1.0,1
4,3,2880,1,0,1,7,7,0.5,1
4,3,2860,1,0,1,7,7,1.0,1
4,5,2840,1,0,2,7,7,0.0,1
4,5,2820,1,0,2,7,7,1.0,1
4,5,2801,1,0,2,7,7,0.5,1
4,6,2781,1,0,2,7,7,1.0,1
4,6,2761,1,0,2,7,7,0.0,1
